"Prod_Id";"Prod_Descripcion";"Prod_ProvId";"Prov_Nombre"
"2543";"TRANSFORMADOR MECANICO DICRO 12 V 100 W";"101";"TRANS SRL"
"2544";"TRANSFORMADOR MECANICO DICRO 12 V 150 W";"101";"TRANS SRL"
"2545";"TRANSFORMADOR MECANICO DICRO 12 V 200 W";"101";"TRANS SRL"
"2546";"TRANSFORMADOR MECANICO DICRO 12 V 250 W";"101";"TRANS SRL"
"2547";"TRANSFORMADOR MECANICO DICRO 12 V 300 W";"101";"TRANS SRL"
"2548";"TRANSFORMADOR MECANICO DICRO 12 V 350 W";"101";"TRANS SRL"
"2549";"TRANSFORMADOR MECANICO DICRO 12 V 400 W";"101";"TRANS SRL"
"2550";"TRANSFORMADOR MECANICO DICRO 12 V 500 W";"101";"TRANS SRL"
"2551";"TULIPA SPOT "" RAYE - PLIZADA "" SATINADA";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"2552";"VARIADOR MANUAL LUZ INCANDESCENTE JELUZ";"57";"JELUZ S.A.C.I.F.I.A."
"2553";"VELADOR CAÑO TORSIONADO C/PANTALLA 9-25";"36";"ELECTROMAR SRL"
"2554";"VINCI APLIQUE PARA CUADRO CABEZAL MOVIL";"18";"CANDIL ILUMINACION"
"2555";"ADAPTADOR P/ RIEL DIN 2 MODULOS - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"2556";"AEROSOL KRYLON PLASTICO NEGRO - 235 GR -";"89";"RADIO NORTE"
"2557";"ALICATE PELA CABLE INDUSTRIAL - 170 MM -";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2558";"ASHFORD FAROLA DE PISO P/EXT";"7";"ARTELUM S.A."
"2559";"BATERIA REPUESTO PARA 9993119 18 V - 1 A";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2560";"BISEL - 1 PUNTO - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"2561";"BISEL - TV TOMA - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"2562";"BOLSA P/ ASPIRADORA MOD: 9994620.1 30LTS";"32";"DOWEN PAGIO"
"2563";"BORNERA PARA BAFLE 2 CONTACTOS A PRESION";"52";"INDUSTRIAS SUR S.R.L."
"2564";"BREAD APLIQUE P/ E27 C/DIFUSOR POLICARB.";"7";"ARTELUM S.A."
"2565";"CABLE ESPIRALADO 3 X 0.75 MM NORMALIZADO";"7";"ARTELUM S.A."
"2566";"CAÑO POSTE 2 MTS. NEGRO PARA FAROL NEGRO";"1";"180º ILUMINACION - HLC SRL"
"2567";"COLGANTE GLOBO 8X15 CON FLEJE E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"2568";"COLGANTE SATINADO 300 Ø BOMBe E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"2569";"COMBINACION, TECLA DOBLE, BAUHAUS - GRIS";"15";"CAMBRE I.C.Y F.S.A."
"2570";"CUADRO LUMINARIA EMPOTRAR E27";"18";"CANDIL ILUMINACION"
"2571";"CURVA ""T"" PLANA ROKER 18MM X 21MM";"92";"SANTIAGO BERTONCELLO"
"2572";"CURVA ""T"" PLANA ROKER 20MM X 10MM";"92";"SANTIAGO BERTONCELLO"
"2573";"CURVA ""T"" PLANA ROKER 20MM X 10MM";"92";"SANTIAGO BERTONCELLO"
"2574";"CURVA ""T"" PLANA ROKER 40MM X 16MM";"92";"SANTIAGO BERTONCELLO"
"2575";"CURVA ""T"" PLANA ROKER 40MM X 30MM";"92";"SANTIAGO BERTONCELLO"
"2576";"CURVA 90º PLANA ROKER 18MM X 21MM";"92";"SANTIAGO BERTONCELLO"
"2577";"CURVA 90º PLANA ROKER 20MM X 10MM";"92";"SANTIAGO BERTONCELLO"
"2578";"CURVA 90º PLANA ROKER 20MM X 10MM";"92";"SANTIAGO BERTONCELLO"
"2579";"CURVA 90º PLANA ROKER 40MM X 16MM";"92";"SANTIAGO BERTONCELLO"
"2580";"CURVA 90º PLANA ROKER 40MM X 30MM";"92";"SANTIAGO BERTONCELLO"
"2581";"DICROICA MP MINI 20 W 12 V 30 º GZ4 - MP";"45";"GB INGENIERIA ELECTRONICA"
"2582";"DICROICA MP MINI 35 W 12 V 30 º GZ4 - MP";"45";"GB INGENIERIA ELECTRONICA"
"2583";"DICROICA GU10 18 LEDS 1.5W BLANCO CALIDO";"1";"180º ILUMINACION - HLC SRL"
"2584";"DICROICA LED GU10 21PCS 220V BLANCO FRIO";"54";"INTERLAMP S.A."
"2585";"DIFUSOR SEMICIRCULAR LUPA LUPA NEGRO E27";"33";"DYL DE BETO MORESCHI"
"2586";"DIGITAL MAESTRO - BARI 45 - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"2587";"DILUYENTE P/ CEMENTO DE CONTACTO 1 LITRO";"64";"MADERIN"
"2588";"DULUX PLS 2 PINES 11 W BLANCO NEUTRO G23";"40";"ETA ELECTRO S.A."
"2589";"ESMALTE SINTeTICO TRIPLE ACCION 4 LITROS";"96";"TECMYL S.A."
"2590";"ESMALTE SINTeTICO SECADO RAPIDO 4 LITROS";"96";"TECMYL S.A."
"2591";"ESTANCO - BASTIDOR Y TAPA BLANCO - JELUZ";"57";"JELUZ S.A.C.I.F.I.A."
"2592";"FAROL 421 LINEA 400 ESQUINERO 33X14 CM";"49";"ILUNOR "
"2593";"FAROL DE ALUMINIO APLIQUE";"79";"NEVAR S.R.L."
"2594";"FUSIBLE ACR  NT000  100A - 100KA";"40";"ETA ELECTRO S.A."
"2595";"GANCHO CON BUJE P/ VENTILADOR DE TECHO -";"109";"YARLUX S.A."
"2596";"GANCHOS DE 5/8 PARA COLGANTE DE ALUMINIO";"93";"SCHNEIDER ELECTRIC ARGENTINA SA."
"2597";"LAMPARA FLEXIBLE ESCRITORIO E27 CON BASE";"58";"JOSE CAPOBIANCO S.R.L."
"2598";"LAMPARA LED GU10 1.5W 220V 18 LED CALIDO";"79";"NEVAR S.R.L."
"2599";"LINEA ANTIQUE LAMPARA DE PIE C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2600";"LINEA CARLA APLIQUE 1 LUZ - BLANCO - ORO";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2601";"LINEA CARLA APLIQUE 1 LUZ - PLATIL - ORO";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2602";"LINEA CARLA ARAÑA 3 LUCES - BLANCO - ORO";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2603";"LINEA CLASSIC LAMPARA DE PIE C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2604";"LINEA FORJA TULIPA RAYADA COLGANTE 25 CM";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2605";"LINEA FORJA TULIPA RAYADA LAMPARA DE PIE";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2606";"LINEA ROMANTICA VELADOR E 27 TEXT";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2607";"LINEA ARMADA ECO SPOT 1 INTERRUPTOR-SPOT";"71";"MIG-MAVI"
"2608";"LINEA ARMADA SPOT MIX 1 INTERRUPTOR-SPOT";"71";"MIG-MAVI"
"2609";"LLAVE COMBINADA ACODADAS 8 MM L : 102 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2610";"LLAVE COMBINADA ACODADAS 9 MM L : 114 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2611";"LOUVER BLANCO P/ BOXER - FOX 36 W BLANCO";"7";"ARTELUM S.A."
"2612";"LUZ DE EMERGENCIA NOVA 51 LEDS C/BATERIA";"81";"NOVA ELECTRICITY S.A."
"2613";"MECHA PALA P/ MADERA 6 PIEZAS 3/8"" A 1 """;"89";"RADIO NORTE"
"2614";"MERCURIO HALOGENADO TUBULAR MP 400W AZUL";"45";"GB INGENIERIA ELECTRONICA"
"2615";"MINI-FOX APLIQUE DE PARED 1 X E27 BLANCO";"7";"ARTELUM S.A."
"2616";"MINI-TORTUGA MOON REDONDA P/PARED G9";"18";"CANDIL ILUMINACION"
"2617";"PLUSLINE HALOGENA SMALL 500 W - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2618";"PLUS TORTUGA DE ALUMINIO";"7";"ARTELUM S.A."
"2619";"PORTALAMPARA RECEPTACULO CURVO PORCELANA";"10";"BEENE ELECTRICIDAD SRL"
"2620";"PORTALAMPARA RECEPTACULO RECTO PORCELANA";"10";"BEENE ELECTRICIDAD SRL"
"2621";"PROYECTOR P / MH 250 / 400 W - NOVALUCCE";"16";"CAMIMPORT S.R.L."
"2622";"REX LaMPARA ESCRITORIO EN PLASTICO VERDE";"27";"DABOR ILUMINACION DE MYZ SRL"
"2623";"ROKER CAJA ESTANCA 92 MM X 92 MM X 54 MM";"92";"SANTIAGO BERTONCELLO"
"2624";"ROKER CAJA ESTANCA 92 MM X 92 MM X 75 MM";"92";"SANTIAGO BERTONCELLO"
"2625";"ROSEDAL FAROL MEDIO 2 LUCES. 60W";"18";"CANDIL ILUMINACION"
"2626";"ROTULA P / UNION EN "" + "" P/ BOXER - FOX";"7";"ARTELUM S.A."
"2627";"ROTULA P / UNION EN "" L "" P/ BOXER - FOX";"7";"ARTELUM S.A."
"2628";"SHOWCASE SISTEMA LED 1W CON DRIVER CROMO";"18";"CANDIL ILUMINACION"
"2629";"SPOT 1 LUZ ECONOMICO";"31";"DON BELL ILUMINACION SRL"
"2630";"SPOT 2 LUCES ECONOMICO";"31";"DON BELL ILUMINACION SRL"
"2631";"SPOT REDONDO DE 3 LUCES NEGRO - FERROLUX";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"2632";"SPOT 2 L C/ TULIPA BASE OVAL OFERTA";"1";"180º ILUMINACION - HLC SRL"
"2633";"SPOT 2 L CON TULIPA BASE REDONDA E27";"1";"180º ILUMINACION - HLC SRL"
"2634";"SPOT 3L C/ TULIPA BASE RED. OFERTA!!!";"1";"180º ILUMINACION - HLC SRL"
"2635";"TAPA JELUZ RECTANGULAR NBO 10 X 5 BLANCA";"57";"JELUZ S.A.C.I.F.I.A."
"2636";"TAPA JELUZ RECTANGULAR NBO 10 X 5 MARFIL";"57";"JELUZ S.A.C.I.F.I.A."
"2637";"TAPA BARI BISEL ANTRACITA - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"2638";"TAPA BARI 45 MIGNON BEIGE - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"2639";"TAPA MIGNON P/ NBO BASTIDOR 5 X 5 AZABACHE";"57";"JELUZ S.A.C.I.F.I.A."
"2640";"TAPA PARA MODULO TELEFONO AMERICANO GRIS";"57";"JELUZ S.A.C.I.F.I.A."
"2641";"TAPITAS SUPLEMENT. TAPA MOD.Y MEDIO GRIS";"15";"CAMBRE I.C.Y F.S.A."
"2642";"TAPITAS SUPLEMENTARIAS TAPA MODULOS GRIS";"15";"CAMBRE I.C.Y F.S.A."
"2643";"TELEFONICO NORMA 782 SUBTERRANEO";"115";"JMG SRL"
"2644";"TELEFONICO NORMA 782 SUBTERRaNEO";"14";"CABLEDROP DE RODOLFO J. A. BADARACCO"
"2645";"TELEFONO ZURICH MANOS LIBRES MOD. KT-128";"45";"GB INGENIERIA ELECTRONICA"
"2646";"TERMICA MERLIN GERIN TETRAPOLAR 32- 40 A";"102";"TRANSPORTE ALTAMIRANO"
"2647";"TERMINAL LATON PALA HEMBRA Nº 436 6.3 MM";"61";"LA CASA DE LOS TERMINALES S.R.L."
"2648";"TESTER MULTIMETRO DIGITAL MODELO DT-830B";"40";"ETA ELECTRO S.A."
"2649";"TINTA RESTAURADORAS QUITARRAYONES 125 CC";"64";"MADERIN"
"2650";"TOMA BIPOLAR C/TIERRA ""DOBLE"" (6904 X 2)";"15";"CAMBRE I.C.Y F.S.A."
"2651";"TORTUGA OVAL - ALUMINIO- 100 W C/ VISERA";"16";"CAMIMPORT S.R.L."
"2652";"TORTUGA REDONDA - ALUMINIO- 60 W C/ REJA";"16";"CAMIMPORT S.R.L."
"2653";"TORTUGA REDONDA - ALUMINIO- 60 W S/ REJA";"16";"CAMIMPORT S.R.L."
"2654";"TORTUGA RUBEN CABRERA - MEDIA CAÑA";"86";"PLASTICOS CABRERA S.A."
"2655";"TROMPA LUMINARIA EMPOTRAR E27";"18";"CANDIL ILUMINACION"
"2656";"TUBO FLUORESCENTE 15 W TL / 54 - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2657";"TUBO FLUORESCENTE 30 W TL / 54 - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2658";"TUBO FLUORESCENTE 58 W TL/54 - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2659";"TWISTER 1 X 18 W PVC C/ DIFUSOR ACRiLICO";"7";"ARTELUM S.A."
"2660";"TWISTER 1X30W PVC C/DIFUSOR ACRiLICO";"7";"ARTELUM S.A."
"2661";"UNION T VERTICAL DESCENDENTE 100 MM ESPESOR 0,7";"16";"CAMIMPORT S.R.L."
"2662";"VARIADOR MANUAL DE INTENSIDAD LUMINICA";"202";"ENCANTA SA"
"2663";"VELA DECO VIENTO FROST 60W 220V E14 - MP";"45";"GB INGENIERIA ELECTRONICA"
"2664";"VELA DECO VIENTO FROST 60W 220V E27 - MP";"45";"GB INGENIERIA ELECTRONICA"
"2665";"VIDRIO REPUESTO - CAMP OCTOGONAL V/C ESM";"63";"LUMIPACK SRL"
"2666";"ABRAZADERA PARA PILAR DOMICILIARIO PKD-31";"61";"LA CASA DE LOS TERMINALES S.R.L."
"2667";"ACIDO MURIATICO (DE 20 A 22 BOME ) 500 CC";"64";"MADERIN"
"2668";"AEROSOL KRYLON PLASTICO BLANCO - 235 GR -";"89";"RADIO NORTE"
"2669";"AMPLIFICADOR DE TV 36 DB. 220V 30-850 MHZ";"52";"INDUSTRIAS SUR S.R.L."
"2670";"APLIQUE CON CILINDRO CON BANDA E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"2671";"APLIQUE LiNEA RuSTICA 401 1 LUZ - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2672";"APLIQUE RUSTICO ECONOMICO 1 LUZ - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2673";"ARAÑA LiNEA RuSTICA 401 3 LUCES - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2674";"ARAÑA LiNEA RuSTICA 401";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2675";"ARAÑA LiNEA RuSTICA 401";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2676";"ARAÑA LiNEA RuSTICA 401 2 LUCES - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2677";"ARAÑA TULIPA GOTA LAGRIMA";"31";"DON BELL ILUMINACION SRL"
"2678";"BAJO CONSUMO PARA REFLECTOR R7S";"40";"ETA ELECTRO S.A."
"2679";"BAJO CONSUMO GU10 - 9W LUZ DIA ""GOODYEAR""";"58";"JOSE CAPOBIANCO S.R.L."
"2680";"BARNIZ SINTETICO 1 LITRO BRI - SAT - MATE";"64";"MADERIN"
"2681";"BARNIZ SINTETICO 250 CC. BRI - SAT - MATE";"64";"MADERIN"
"2682";"BARNIZ SINTETICO 450 CC. BRI - SAT - MATE";"64";"MADERIN"
"2683";"BASTIDOR CAMBRE P / TAPA BAUHAUS - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"2684";"BATERIA DE GEL 4V 1A P/ LUZ DE EMERGENCIA";"45";"GB INGENIERIA ELECTRONICA"
"2685";"BISEL - 2 PUNTOS - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"2686";"BISEL - 3 PUNTOS - BARI 45 - CIOCCA PLAST";"24";"CIOCCA PLAST SRL 1"
"2687";"BUM COLGANTE VIDRIO SOPLADO TALLADO LINEA";"27";"DABOR ILUMINACION DE MYZ SRL"
"2688";"CABEZAL APLIQUE AR111/1 LUZ S/BASE LACADO";"58";"JOSE CAPOBIANCO S.R.L."
"2689";"CABLE PLUG 3,5 ST A PLUG 3,5 ST 1,80 MTS.";"45";"GB INGENIERIA ELECTRONICA"
"2690";"CABLE TESTER ACODADO PUNTA GRUESA AISLADO";"45";"GB INGENIERIA ELECTRONICA"
"2691";"CABLE TV ARMADO M-PIN FINO / M-PIN GRUESO";"52";"INDUSTRIAS SUR S.R.L."
"2692";"CAJA DE INSPECCION DE JABALINA - ARGENJAB";"114";"ALEJANDRO VAZQUEZ"
"2693";"CAPSULADO CAJA VACIA - EMBUTIR - REPUESTO";"210";"NIKEL ILUMINACION"
"2694";"CARGADOR DE BATERiA LEAD ACID 6V - 500 MA";"52";"INDUSTRIAS SUR S.R.L."
"2695";"CINTA SILVER TAPE VARIOS USOS 48 X 9 AZUL";"89";"RADIO NORTE"
"2696";"CINTA SILVER TAPE VARIOS USOS 48 X 9 GRIS";"89";"RADIO NORTE"
"2697";"CINTA SILVER TAPE VARIOS USOS 48 X 9 ROJO";"89";"RADIO NORTE"
"2698";"CITY EMBUTIDO ANTIDESLUMBRANTE P / AR 111";"7";"ARTELUM S.A."
"2699";"CLARA MP ROSCA CANDELABRO S23 220V 7W E12";"45";"GB INGENIERIA ELECTRONICA"
"2700";"COLGANTE GLOBO 10X18 CON FLEJE E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"2701";"COLGANTE GLOBO 12X25 CON FLEJE E27 BLANCO";"1";"180º ILUMINACION - HLC SRL"
"2702";"COLGANTE TULIPA MURANO DE 25 CM - CARILUX";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"2703";"COLGANTE VIDRIO CURVO SATINADO 1 LUZ GRIS";"13";"BRENGIS S.R.L."
"2704";"COLUMNA ALUMINIO 300 MM ENREJADA E27 GRIS";"1";"180º ILUMINACION - HLC SRL"
"2705";"COLUMNA ALUMINIO 650 MM ENREJADA E27 GRIS";"1";"180º ILUMINACION - HLC SRL"
"2706";"COMB. LUZ Y TEMPORIZADOR EXTRACTOR (660W)";"15";"CAMBRE I.C.Y F.S.A."
"2707";"COMBINACION BARI 45 BLANCA - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"2708";"COMBINACION BARI 45 MARFIL - CIOCCA PLAST";"23";"CIOCCA PLAST SRL"
"2709";"COMBINACION MODULO SIGLO X X I I - CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"2710";"COMBINACION, TECLA SIMPLE, BAUHAUS - GRIS";"15";"CAMBRE I.C.Y F.S.A."
"2711";"CONECTOR PARA TRAILER MACHO 7 SALIDAS 12V";"39";"ERICCSON ROBERTO"
"2712";"CUADRO LUMINARIA EMPOTRAR E27";"18";"CANDIL ILUMINACION"
"2713";"DESTORNILLADOR MANGO SOFT PLANO 4 X 75 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2714";"DESTORNILLADOR MANGO SOFT PLANO 5 X 75 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2715";"DESTORNILLADOR PLANO 4240-150 IRIMO AZUL";"89";"RADIO NORTE"
"2716";"DICROICA LED MR16 21PCS 12V BLANCO CALIDO";"54";"INTERLAMP S.A."
"2717";"DICROICA REFLECTORA PAR 16 3W (1X3W) FRIA";"1";"180º ILUMINACION - HLC SRL"
"2718";"DIFUSOR TORINO 260X140 E27";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"2719";"DILUYENTE P/ CEMENTO DE CONTACTO 4 LITROS";"64";"MADERIN"
"2720";"DIMMER, REGULADOR LUMINICO - 300W. - GRIS";"15";"CAMBRE I.C.Y F.S.A."
"2721";"DISYUNTOR BAW DIFERENCIAL TETRAPOLAR";"40";"ETA ELECTRO S.A."
"2722";"DISYUNTOR BAW DIFERENCIAL TETRAPOLAR";"40";"ETA ELECTRO S.A."
"2723";"EMBUTIDO DICROICA 2005 VIDRIO SATIN.";"79";"NEVAR S.R.L."
"2724";"EMBUTIDO MOVIL ALA REC.";"18";"CANDIL ILUMINACION"
"2725";"ESMALTE SINTeTICO TRIPLE ACCION 10 LITROS";"96";"TECMYL S.A."
"2726";"ESMALTE SINTeTICO TRIPLE ACCION 20 LITROS";"96";"TECMYL S.A."
"2727";"ESMALTE SINTeTICO SECADO RAPIDO 10 LITROS";"96";"TECMYL S.A."
"2728";"ESMALTE SINTeTICO SECADO RAPIDO 20 LITROS";"96";"TECMYL S.A."
"2729";"FAROL 126  C/ MeNSULA 37X22 CM";"49";"ILUNOR "
"2730";"FAROL 128  C/ MeNSULA 30 X 18 CM";"49";"ILUNOR "
"2731";"FAROL 328 LINEA 300 C/MeNSULA 28X20 CM";"49";"ILUNOR "
"2732";"FAROL 428 LINEA 400 C/MeNSULA 50X14 CM";"49";"ILUNOR "
"2733";"FAROL 526 LINEA 500 C/ MeNSU.60X30 CM";"49";"ILUNOR "
"2734";"FAROL 528 LINEA 500 C/ MeNS. 45X22 CM";"49";"ILUNOR "
"2735";"FAROL 626 LINEA 600 C/ MeNS. 80X40 CM";"49";"ILUNOR "
"2736";"FAROL 628 LINEA 600 C/ MENS. 56X29 CM";"49";"ILUNOR "
"2737";"FAROL 726 C/ MENSULA 67X28 CM";"49";"ILUNOR "
"2738";"FAROL 728 C/ MENSULA 56 X 21 CM";"49";"ILUNOR "
"2739";"FAROL 826 C/ MENSULA 55 X 28 CM";"49";"ILUNOR "
"2740";"FAROL 828C/ MENSULA 45 X 21 CM";"49";"ILUNOR "
"2741";"FAROL 926  C/ MENSULA 57 X 20 CM";"49";"ILUNOR "
"2742";"FAROL 928 C/ MENSULA 49 X 17 CM";"49";"ILUNOR "
"2743";"FAROL 1029 LINEA 1000 COLG. 25X33 CM";"49";"ILUNOR "
"2744";"FAROL CON BRAZO HEXAGONAL BUCLE E27 NEGRO";"1";"180º ILUMINACION - HLC SRL"
"2745";"FAROL CON BRAZO HEXAGONAL CHICO E27 NEGRO";"1";"180º ILUMINACION - HLC SRL"
"2746";"FAROL DE ALUMINIO APLIQUE 2 L";"79";"NEVAR S.R.L."
"2747";"FAROL DE ALUMINIO HEXAGONAL  P/PARED";"79";"NEVAR S.R.L."
"2748";"FICHA KALOP MACHO K3 BIPOLAR 3 PATAS 10 A";"202";"ENCANTA SA"
"2749";"FUSIBLE ACR  NT000  160A - 100 KA";"40";"ETA ELECTRO S.A."
"2750";"INTERRUPTOR BIPOLAR EXTERIOR 10 AMP 50 HZ";"86";"PLASTICOS CABRERA S.A."
"2751";"LAMPARA CON BASE LM106 E27 INCANDESCENTES";"79";"NEVAR S.R.L."
"2752";"BI-PIN 40W G9";"79";"NEVAR S.R.L."
"2753";"LINEA ANTIQUE APLIQUE 2 LUCES C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2754";"LINEA ANTIQUE LAMPARA DE MESA C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2755";"LINEA CLASSIC APLIQUE 2 LUCES C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2756";"LINEA CLASSIC LAMPARA DE MESA C/ CAIRELES";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2757";"LINEA COUNTRY LAMPARA DE PIE TULIPA 25 CM";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"2758";"LLAVE COMBINADA ACODADAS 10 MM L : 126 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2759";"LLAVE COMBINADA ACODADAS 11 MM L : 140 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2760";"LLAVE COMBINADA ACODADAS 12 MM L : 153 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2761";"LLAVE COMBINADA ACODADAS 13 MM L : 165 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2762";"LLAVE COMBINADA ACODADAS 14 MM L : 190 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2763";"LLAVE COMBINADA ACODADAS 15 MM L : 190 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2764";"LLAVE COMBINADA ACODADAS 16 MM L : 202 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2765";"LLAVE COMBINADA ACODADAS 17 MM L : 216 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2766";"LLAVE COMBINADA ACODADAS 18 MM L : 226 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2767";"LLAVE COMBINADA ACODADAS 19 MM L : 248 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2768";"LLAVE COMBINADA ACODADAS 20 MM L : 254 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2769";"LLAVE COMBINADA ACODADAS 21 MM L : 266 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2770";"LLAVE COMBINADA ACODADAS 22 MM L : 278 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2771";"LLAVE COMBINADA ACODADAS 23 MM L : 290 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2772";"LLAVE COMBINADA ACODADAS 24 MM L : 303 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2773";"LLAVE COMBINADA ACODADAS 25 MM L : 330 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2774";"LLAVE COMBINADA ACODADAS 26 MM L : 330 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2775";"LLAVE COMBINADA ACODADAS 27 MM L : 345 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2776";"LLAVE COMBINADA ACODADAS 28 MM L : 360 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2777";"LLAVE COMBINADA ACODADAS 29 MM L : 360 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2778";"LLAVE COMBINADA ACODADAS 30 MM L : 382 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2779";"LLAVE COMBINADA ACODADAS 32 MM L : 410 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2780";"LLAVE COMBINADA ACODADAS 5.5 MM L : 89 MM";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2781";"LLAVE DE IMPACTO 1/2 "" 900 W- DOWEN PAGIO";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"2782";"LOUVER CROMO P/BOXER - FOX 36 W.COMPACTO-";"7";"ARTELUM S.A."
"2783";"LUMINARIA DOBLE BAJO CONSUMO 2XE27 52W DW";"79";"NEVAR S.R.L."
"2784";"MEDIO FAROL ALUMINIO TRES CARAS E27";"1";"180º ILUMINACION - HLC SRL"
"2785";"TORTUGA COVER REDONDA P/PARED";"18";"CANDIL ILUMINACION"
"2786";"MINI-TORTUGA STANDY S/REJA G9";"18";"CANDIL ILUMINACION"
"2787";"OJO DE BUEY REDONDO 10 MM C/ CABLE - ROJO";"52";"INDUSTRIAS SUR S.R.L."
"2788";"PLACA DICROICA 12 LEDS PIRAÑA BCO. CALIDO";"52";"INDUSTRIAS SUR S.R.L."
"2789";"PLACA LEDS AR111 LEDS 10MM 12V 6W";"52";"INDUSTRIAS SUR S.R.L."
"2790";"PLUSLINE HALOGENA COMPACT 100W - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2791";"PLUSLINE HALOGENA COMPACT 150W - PHILIPS";"108";"VOLTIO DE EL ARO SRL"
"2792";"PORTERO ELECTRICO SICA A PILAS MOD 916130";"108";"VOLTIO DE EL ARO SRL"
